"文献番号","出願番号","出願日","公知日","発明の名称","出願人/権利者","FI","要約","公開番号","公告番号","登録番号","審判番号","その他","ステージ","イベント詳細","文献URL"
"特開2012-192403","特願2012-060608","2012/03/16","2012/10/11","ＣＯ２回収装置","三菱重工業株式会社","B01D53/14@C,B01D53/34,135@Z,C01B31/20@B,B01D53/14,200,B01D53/62,B01D53/78,B01D53/96,B01D53/14,220,C01B32/50","(57)【要約】
【課題】水蒸気量の大幅な低減を図り、エネルギー効率<BR>を一層向上させることができるＣＯ2回収装置を提供す<BR>る。
【解決手段】排出されたＣＯ2とＯ2とを含有する排ガス<BR>１２を冷却水１３によって冷却する排ガス冷却装置１４<BR>と、冷却されたＣＯ2を含有する排ガス１２とＣＯ2を吸<BR>収するＣＯ2吸収液１５とを接触させて排ガス１２から<BR>ＣＯ2を除去するＣＯ2回収部１６Ａを有するＣＯ2吸収<BR>塔１６と、ＣＯ2を吸収したＣＯ2吸収液１７からＣＯ2<BR>を放出させてＣＯ2吸収液を再生する吸収液再生塔１８<BR>とを有すると共に、ＣＯ2吸収塔１６内の水洗部１６Ｂ<BR>で凝縮された循環洗浄水１９の一部の洗浄水１９ａを抜<BR>き出す洗浄水抜き出しライン５１と、抜き出しライン５<BR>１に介装され、ボイラ排ガス煙道１１ａ内に設けられた<BR>第１の熱交換器５２と、第１の熱交換器５２で熱交換さ<BR>れた過熱された洗浄水１９ｂを吸収液再生塔１８の底部<BR>に導入する過熱洗浄液供給ライン５３とを有する。
【選択図】図１
","特開2012-192403","","特許5922451","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2012-192403/9DC6A7E3941902F6E86338EAED732BA09AF74E8ACC2B966DF410369C2DC0D757/11/ja"
"特表2014-511759","特願2014-502673","2012/03/27","2012/10/04","Ｎ官能基化したイミダゾール含有システムおよび使用方法","ザ　ボード　オブ　トラスティーズ　オブ　ザ　ユニヴァーシティ　オブ　アラバマ","B01D53/14,102,B01D53/14,103,B01D53/34,121@B,B01D53/34,125@N,B01D53/34,127@B,B01D53/34,130@D,B01D53/34,135@Z,B01D53/34,C07C215/08,C07D233/58,C07D233/61,102,B01D53/14,210,B01D53/14,220,B01D53/48,100,B01D53/50,260,B01D53/52,220,B01D53/56,200,B01D53/62,B01D53/78,B01D53/40,220","(57)【要約】
  本明細書において、イミダゾール、またはイミダゾールおよびアミンの混合物を含有す<BR>るシステムが記載される。それらの調製方法および使用方法もまた、本明細書に記載され<BR>る。システムの使用方法には、ガスストリームおよび液体ストリームからの揮発性化合物<BR>の減少が含まれる。
【選択図】  なし
","特表2014-511759","","特許6076961","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2014-511759/77F663AC7272EFB74E1C9F8E4F2AFCE5A5385B867CE44D4FF142EF043FE6DEE0/11/ja"
"特表2014-509561","特願2014-501645","2012/03/30","2012/10/04","アミン吸収剤を用いて酸性ガスを除去する際のアミンの保持","ビーエーエスエフ　ソシエタス・ヨーロピア","B01D53/14,102,B01D53/14,103,B01D53/14,B01D53/34,121@B,B01D53/34,121@C,B01D53/34,125@N,B01D53/34,125@Q,B01D53/34,127@B,B01D53/34,127@C,B01D53/34,128,B01D53/34,135@Z,B01D53/14,210,B01D53/14,220,B01D53/48,100,B01D53/50,200,B01D53/50,260,B01D53/52,200,B01D53/52,220,B01D53/54,B01D53/62,B01D53/73,B01D53/75,B01D53/78,B01D53/96","(57)【要約】
  流体フローから酸性ガスを除去する方法において、ａ<BR>）前記流体フローを吸収区域中で、少なくとも１種のア<BR>ミンの水溶液を有する吸収剤で処理し、ｂ）前記処理さ<BR>れた流体フローを、少なくとも２つの洗浄区域を通過す<BR>るように案内し、非酸性の水相で処理して、連行された<BR>アミン及び／又は連行されたアミン分解生成物を少なく<BR>とも部分的に、前記水相中へ移行させ、少なくとも１つ<BR>の洗浄区域を介して水相をリサイクルし、かつ少なくと<BR>も１つの洗浄区域を通過するように水相をリサイクルせ<BR>ずに案内する。この方法は、処理された流体フローから<BR>アミンを有効に保持することができる。
","特表2014-509561","","特許5805296","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2014-509561/2D915AE1FB50EA82C5C1C6C883FF16A1D9CF70AF1817268106AD1EAD89874B26/11/ja"
"特表2014-517182","特願2014-501101","2012/03/05","2012/09/27","二酸化炭素分離方式を含む低エミッション動力発生システム及び方法","エクソンモービル　アップストリーム　リサーチ　カンパニー","B01D53/34,135@Z,B01D53/34,C01B31/20@B,F02C3/30@D,F02C7/00@B,F23R3/00@B,B01D53/62,B01D53/78,B01D53/96,C01B32/50","(57)【要約】
  低エミッション発電プラントにおけるＣＯ2分離のための方法及びシステムが提供され<BR>る。一システムは、圧縮再循環流の存在下において燃料及び酸化剤を燃焼させて機械的動<BR>力及びガス状排出物を生じさせるガスタービンシステムを含む。パージ流を圧縮再循環流<BR>から取り出してＣＯ2分離器に差し向け、ＣＯ2分離器は、炭酸カリウム溶剤を用いてＣＯ<BR>2をパージ流から吸収するよう構成されている。リッチ溶剤を再生すると共にＣＯ2を除去<BR>する前にストリッピングにより又は中間圧力まで瞬間蒸発させることによって揮発物をリ<BR>ッチ溶剤から除去する。
","特表2014-517182","","特許6186650","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2014-517182/E7EBB469B0670514EACD188D5C2B40B11CCC8A9979AFD465AB5FC78F040861D4/11/ja"
"特表2014-517181","特願2014-501098","2012/03/05","2012/09/27","低エミッションタービンシステムにおける二酸化炭素捕捉及び動力発生のためのシステム及び方法","エクソンモービル　アップストリーム　リサーチ　カンパニー","B01D53/34,135@Z,B01D53/34,F01K23/10@U,F01K25/10@E,F02C3/04,F02C3/10,F02C3/22,F02C3/34,F02C6/00@E,F02C6/18@A,F02C7/22@B,F02C7/22@Z,B01D53/62,B01D53/78,B01D53/81,B01D53/82","(57)【要約】
  低エミッションタービンシステムにおいて動力を発生させると共に排出物をリッチＣＯ<BR>2）流及びリーンＣＯ2流に分離するシステム、方法及び装置が提供される。１つ又は２つ<BR>以上の実施形態では、排出物を高圧状態で、例えば、高圧膨張段と低圧膨張段との間で分<BR>離する。
","特表2014-517181","","特許6147725","拒絶2016-019637","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2014-517181/6DFCFE6B3F4034BC4ED7A20820F656A27310509C5D1CFC865EABB1F40B1D51C8/11/ja"
"特表2014-515800","特願2014-501099","2012/03/05","2012/09/27","低エミッションタービンシステムにおける二酸化炭素捕捉システム及び方法","エクソンモービル　アップストリーム　リサーチ　カンパニー","B01D53/22,B01D53/34,135@Z,C01B31/20@B,F02C6/18@A,F02C7/00@Z,F02C7/00@B,F25J3/00,B01D53/62,B01D53/78,B01D53/81,C01B32/50","(57)【要約】
  低エミッションタービンシステムにおいて動力を発生<BR>させると共に排出物から二酸化炭素を捕捉して回収する<BR>システム、方法及び装置が提供される。１つ又は２つ以<BR>上の実施形態では、排出物を冷却し、圧縮し、そして分<BR>離して二酸化炭素含有流出物流及び窒素含有生成物流を<BR>生じさせる。
","特表2014-515800","","","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2014-515800/3AE7838EE78F9F5212E79E20417AF38C6C9EBC50483028EF90D229DD970CBAA8/11/ja"
"特表2014-512944","特願2014-501141","2012/03/13","2012/09/27","熱安定性アミン塩のアミン吸収剤からの除去方法","アルストム　テクノロジー　リミテッド,ダウ　グローバル　テクノロジーズ　リミテッド　ライアビリティー　カンパニー","B01D53/14,102,B01D53/14,103,B01D53/34,135@Z,B01D61/42,B01J39/04@H,C01B31/20@B,C02F1/46,103,B01D53/14,210,B01D53/14,220,B01D53/62,B01D53/78,B01D53/79,B01D53/96,B01J39/04,B01J47/12,C01B32/50,C02F1/469","(57)【要約】
  二酸化炭素（ＣＯ2）回収法で使用されたアミン吸収<BR>剤から熱安定性アミン塩を除去するための方法および装<BR>置において、前記方法は、熱安定性アミン塩を含むアミ<BR>ン吸収剤を前記ＣＯ2回収法から取り出すことと、その<BR>取り出された熱安定性アミン塩を含むアミン吸収剤を残<BR>留ＣＯ2除去工程（１１７）に供することと、前記残留<BR>ＣＯ2除去工程からのアミン吸収剤（１２０）を分離工<BR>程（１１６）に供して、熱安定性アミン塩（１２４）と<BR>アミン吸収剤とを分離することと、熱安定性アミン塩の<BR>濃度が下げられたアミン吸収剤を前記ＣＯ2回収法へと<BR>返送することと、を含む前記方法が提供される。
","特表2014-512944","","","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2014-512944/7AA566C60552C82B27CD187543E7DF226FEC54C3A2A3CA2B9B5D52D1A83444A0/11/ja"
"特開2012-184712","特願2011-048484","2011/03/07","2012/09/27","火力発電プラント，蒸気タービン設備、およびその制御方法","株式会社日立製作所","B01D53/34,135@Z,C01B31/20@B,F01D17/00@N,F01D17/00@G,F01K7/38,102@A,F01K17/02,B01D53/62,B01D53/78,B01D53/96,C01B32/50","(57)【要約】
【課題】蒸気タービンの部分負荷時においても二酸化炭<BR>素分離回収装置の要求圧力を満足し、運転を維持する。
【解決手段】化石燃料を燃焼させて蒸気を生成するボイ<BR>ラ１と、ボイラ１で発生した蒸気によって駆動する高圧<BR>タービン３，中圧タービン７、および低圧タービン１０<BR>を有する蒸気タービンと、ボイラ１から排出されたボイ<BR>ラ排ガスに含まれる二酸化炭素を吸収液に吸収させて回<BR>収する吸収塔２４と、吸収塔２４との間で吸収液を循環<BR>させて二酸化炭素を吸収した吸収液から二酸化酸素を分<BR>離する再生塔２１と、高圧タービン３と中圧タービン７<BR>から取り出した蒸気を再生塔２１の吸収液加熱器１８に<BR>供給する蒸気系統と、該蒸気系統に設けられ、蒸気ター<BR>ビンの部分負荷運転時に、吸収液加熱器が要求する蒸気<BR>圧を満たすように、吸収液加熱器に蒸気を供給する蒸気<BR>供給源を高圧タービンと中圧タービンとの間で切替える<BR>蒸気供給源切替手段とを備える。
【選択図】  図１
","特開2012-184712","","特許5320423","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2012-184712/D7BE39DD8B87FAE0E04B3A4503E9BDC6F52007E0A283188AD9F720AAAFB0E771/11/ja"
"特開2012-183537","特願2012-106282","2012/05/07","2012/09/27","酸性ガスを流体の流れから除去することによって高い圧力下にある酸性ガス流を取得する方法","ビーエーエスエフ　ソシエタス・ヨーロピア","B01D53/14,102,B01D53/14,103,B01D53/14@C,B01D53/34,121@B,B01D53/34,121@D,B01D53/34,121@E,B01D53/34,125@N,B01D53/34,127@A,B01D53/34,127@B,B01D53/34,128,B01D53/34,135@Z,C10K1/12,C10L3/00@B,C10L3/10,B01D53/14,200,B01D53/14,210,B01D53/14,220,B01D53/48,100,B01D53/50,200,B01D53/50,260,B01D53/52,200,B01D53/52,210,B01D53/52,220,B01D53/54,B01D53/62,B01D53/75,B01D53/78,B01D53/96","(57)【要約】
【課題】不純物のＨ２Ｓ含有酸性ガスを流体の流れから<BR>遊離し、酸性ガスの流れを高い圧力水準に調節できる経<BR>済的な方法の提供。
【解決手段】Ｈ２Ｓのモル含量が酸性ガスの全体量に対<BR>して５０モル％以上である流体の流れから酸性ガスを除<BR>去して３～３０バールの圧力下にある酸性ガス流を取得<BR>する方法において、
ａ）吸収工程で流体の流れを液状の吸収剤と接触させ、<BR>酸性ガスが十分に除去された流体の流れおよび酸性ガス<BR>が負荷された吸収剤を製造し、
ｂ）前記流体の流れと前記吸収剤とを分離し、
ｃ）前記吸収剤を加熱し、３～３０バールの圧力を有す<BR>る酸性ガスの流れと再生された吸収剤とに分離し、
ｄ）再生された吸収剤を熱交換器中に導入し、前記熱交<BR>換器中で前記吸収剤を冷却し、吸収剤の熱エネルギーの<BR>一部分を用いて、吸収剤を加熱し、
ｅ）再生された液状の吸収剤を工程ａ）中に返送する方<BR>法。
【選択図】図１
","特開2012-183537","","特許5661681","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2012-183537/BE715C8958487A68DEE2CAE29F8CDD8015FD73404C196C58CE7D0ABBB560B527/11/ja"
"特開2012-179599","特願2012-107657","2012/05/09","2012/09/20","低透過性手段中に分散される多孔性材料に挿入されるアクティブな相を含むゲッターシステム","サエス　ゲッターズ　ソチエタ　ペル　アツィオニ","B01D53/02@Z,B01D53/14@A,B01D53/28,B01J20/02@A,B01J20/02@B,B01J20/04@A,B01J20/06@A,B01J20/22@A,B01J20/30,B01D53/02,B01D53/14,100","(57)【要約】
【課題】浸透中のガス種を吸着できる低透過性のゲッタ<BR>ーシステムを提供する。
【解決手段】吸着されるガスに対して低透過性を有する<BR>ポリマー手段（１１）中に分散される多孔性材料（１２<BR>）の細孔（２０，２０’，．．．）中に挿入される、ガ<BR>スの吸着においてアクティブな相（２１，２１’，２１<BR>”，．．．）を含むゲッターシステムが記載される。
【選択図】図１
","特開2012-179599","","","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2012-179599/E859F0CB20470F54643BE08248CBCD3449DD9A9FF50A19799A3CA2BE81BF3B01/11/ja"
"特開2012-179584","特願2011-046043","2011/03/03","2012/09/20","ＣＯ２吸収材及びその製造方法","日東紡績株式会社,国立大学法人群馬大学","B01D53/14@A,B01D53/34,135@Z,B01J20/26@A,B01J20/30,C07C215/08,C08K5/17,C08L101/02,B01D53/14,100,B01D53/62,B01D53/81","(57)【要約】
【課題】ハンドリング性が高く、ＣＯ２吸収性が良好なＣＯ２吸収材、及びその製造方法<BR>を提供する。
【解決手段】ＣＯ２吸収材であって、アミノ基含有架橋重合体と、下記一般式（１）

（式中、Ｒ１、Ｒ２は独立に水素原子、又は、ヒドロキシ基又はアミノ基で置換されても<BR>よい炭素数１～４の直鎖又は分岐アルキル基を示し、Ｘは基中にエーテル結合を含んでい<BR>てもよい炭素数２～４の直鎖又は分岐アルキレン基を示す。）で示されるアルカノールア<BR>ミンの極性溶媒溶液とを含むアミノ基含有架橋重合体膨潤ゲルを有することを特徴とする<BR>、ＣＯ２吸収材。
【選択図】なし
","特開2012-179584","","","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2012-179584/ADD33272D5D1F6D4BDAEE15FDE90593F60D15B11209C3FDFCE633B145834930B/11/ja"
"特開2012-179520","特願2011-042961","2011/02/28","2012/09/20","ＣＯ２回収装置およびＣＯ２回収装置の運転制御方法","三菱重工業株式会社","B01D53/34,135@Z,C01B31/20@B,B01D53/62,B01D53/73,B01D53/75,B01D53/78,B01D53/79,B01D53/96,C01B32/50","(57)【要約】
【課題】ＣＯ2吸収液の濃度を安定して一定に維持する<BR>ことができるＣＯ2回収装置を提供する。
【解決手段】本実施形態に係るＣＯ2回収装置１０Ａは<BR>、冷却塔１１と、ＣＯ2吸収塔１２と、再生塔１３と、<BR>ＣＯ2吸収塔１２の塔底部の液量を測定する吸収液レベ<BR>ル計７２と、吸収液レベル計７２で検出されたＣＯ2吸<BR>収塔１２の底部の液量に基づいて、メイクアップ水７６<BR>の供給量と排ガス１５Ｂ中に含まれる水の凝縮量との何<BR>れか一方または両方を自動制御又は手動制御するための<BR>レベル制御器７７と、を有し、排ガス１５Ｂのガス流量<BR>が変化していない間は、レベル制御器７７を自動制御と<BR>し、排ガス１５Ｂのガス供給量が変化している間は、レ<BR>ベル制御器７７を手動制御とし、メイクアップ水７６の<BR>供給量を一定に維持することを特徴とする。
【選択図】図１
","特開2012-179520","","特許5693295","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2012-179520/1438C36AAF337C0AA654095C4490811277D086883DB77F7CF7C1EF87DAD0BE71/11/ja"
"特開2012-170842","特願2011-032675","2011/02/17","2012/09/10","低揮発性二酸化炭素吸収液およびガス分離方法","独立行政法人産業技術総合研究所,学校法人日本大学","B01D53/14,102,B01D53/14,B01D53/34,135@Z,C01B31/20@B,B01D53/14,210,B01D53/62,B01D53/78,C01B32/50","(57)【要約】
【課題】天然ガスやＩＧＣＣなどの高圧条件の混合ガス<BR>から二酸化炭素などの酸性ガスを選択的に分離回収する<BR>物理吸収プロセスにおいて、酸性ガス成分の吸収量が大<BR>きく、かつ、揮発性が低い、新規低揮発性の吸収液、お<BR>よびガス分離方法を提供する。
【解決手段】安価なグライム類の溶剤に、リチウム  ビ<BR>ス（トリフルオロメタンスルホニル）アミドなどの塩類<BR>を添加した吸収液を用いることで、二酸化炭素などの酸<BR>性ガスの吸収量を減少させることなく、吸収液の揮発性<BR>を効果的に低減させ、それにより、二酸化炭素などの酸<BR>性ガスの分離回収に必要とされていた消費エネルギーを<BR>大幅に削減し、プロセス全般に渡り高効率化を達成可能<BR>とする。
【効果】酸性ガスを高効率で分離回収し、当該分離回収<BR>プロセスの消費エネルギーの低減化を可能とする新規吸<BR>収液を提供することができる。
【選択図】図２
","特開2012-170842","","特許5678260","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2012-170842/C22159EA3E68642370AFE003E038A700B10B40E7AF22F4DC45B75418EEAEB52F/11/ja"
"特開2012-170414","特願2011-036913","2011/02/23","2012/09/10","光合成生物の光合成促進方法","日東紡績株式会社,国立大学法人群馬大学","A01G7/02,B01D53/34,135@Z,B01D53/62,B01D53/81,B01D53/96","(57)【要約】
【課題】ハンドリング性が良好で、ＣＯ２吸収性が高くＣＯ２徐放性を有するＣＯ２キャ<BR>リヤを使用し、小規模分散型排出源由来のＣＯ２削減に利用可能である、光合成生物の光<BR>合成促進方法を提供する。
【解決手段】下記一般式（１）

（式中、Ｒは、水素原子又は炭素数１～４のアルキル基を示す。）で表される構成単位を<BR>含む膨潤ゲルにＣＯ２を吸収させて、ＣＯ２キャリヤを製造するＣＯ２吸収工程と、該Ｃ<BR>Ｏ２キャリヤが光合成生物の生育温度で放出するＣＯ２を光合成生物に供給するＣＯ２放<BR>出工程とを含むことを特徴とする光合成生物の光合成促進方法。
【選択図】なし
","特開2012-170414","","特許5652786","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2012-170414/A204A03759CB036B2C8BC7852900F3AAFE79834D5CE7058415A5B853C19B948C/11/ja"
"特表2014-511272","特願2013-556630","2012/01/31","2012/09/07","二酸化炭素を捕捉するための物品","コーニング　インコーポレイテッド","B01D53/14@A,B01J20/26@A,C01B31/20@B,C04B38/00,303@Z,C04B41/83@D,B01D53/14,100,C01B32/50","(57)【要約】
  多孔質壁により画成された開放通路を有する、アルミ<BR>ナを含むフロースルー型基体、およびこのフロースルー<BR>型基体上に配置された、当該フロースルー型基体の多孔<BR>質壁に入り込んでいるＣＯ2収着剤を含む、物品が開示<BR>されている。その物品を製造する方法、ＣＯ2を捕捉す<BR>るためのその使用、およびさらに使用するためにその物<BR>品を再生する方法も開示されている。
","特表2014-511272","","","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2014-511272/5F6EBF4343940D12DF71AC97143B3FB59620B376903DDB96601ED2077D93F50C/11/ja"
"特開2012-167918","特願2011-031627","2011/02/17","2012/09/06","二酸化炭素回収システムを備えた石炭焚きボイラシステム","バブコック日立株式会社","B01D53/14,103,B01D53/34,135@Z,C01B31/20@B,F22D1/18,F23J15/00@Z,B01D53/14,220,B01D53/62,B01D53/75,B01D53/78,B01D53/79,B01D53/96,C01B32/50","(57)【要約】
【課題】吸収液を用いたＣＯ２回収システムにおいて、<BR>温度差が小さく有効利用されにくい熱に着目し、吸収液<BR>を用いたＣＯ２回収システムの熱の有効利用を図る。
【解決手段】ＣＯ２を脱離した吸収液（リーン液）とＣ<BR>Ｏ２を吸収した吸収液（リッチ液）とを熱交換した後の<BR>リーン液を、ＣＯ２を吸収する温度にまで低下させる熱<BR>量に着目し、その冷媒として復水器からの水を使用する<BR>ようにした。さらに、復水器からの水と、リーン液とリ<BR>ッチ液とを熱交換した後のリーン液とを、別の媒体を用<BR>いて該媒体を圧縮、膨張させるヒートポンプにより温度<BR>差をつけ、熱交換をしやすくした。復水器からの水は、<BR>直列に複数接続された低圧給水加熱器によって、蒸気タ<BR>ービンからの抽気蒸気を使って、順次加熱される。復水<BR>器からの水を分岐し、一方は最上流の低圧給水加熱器の<BR>入口に供給し、一方はヒートポンプによって高温化した<BR>後、複数の低圧給水加熱器のうち、最下流の低圧給水加<BR>熱器の入口に供給する。
【選択図】図２
","特開2012-167918","","特許5468562","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2012-167918/99B6127B0838363B9A5FC21E0BB0C35A8BA99CB47B7C8FD23A12E5E5312F6539/11/ja"
"特開2012-166139","特願2011-028770","2011/02/14","2012/09/06","ＣＯ２化学吸収システムの制御方法","バブコック日立株式会社","B01D53/14@C,B01D53/34,125@Q,B01D53/34,135@Z,B01D53/34,B01D53/14,200,B01D53/50,200,B01D53/62,B01D53/78,B01D53/96","(57)【要約】
【課題】吸収液再生装置（リクレーマ）を設けた排ガス<BR>中のCO2吸収システムにおいて、リクレーマの運用に伴<BR>う水バランスの問題を解決し、CO2吸収システムを最適<BR>な条件に保持する。
【解決手段】排ガス中のCO2を吸収塔内でアミン吸収液<BR>と接触させ、該CO2を吸収した吸収液を再生塔内で加熱<BR>してCO2を離脱させ、CO2離脱後の排ガスを冷却して凝縮<BR>水を分離し、その凝縮水を再生塔に循環させるCO2化学<BR>吸収設備と、該再生塔からアミン吸収液を抜き出し、そ<BR>の吸収液中に蓄積した熱安定性塩を蒸留法によって除去<BR>後、発生したアミン吸収液の蒸気を前記再生塔に供給す<BR>る吸収液再生装置とを有するCO2化学吸収システムにお<BR>いて、再生塔でCO2離脱後の排ガスを冷却して得られた<BR>凝縮水の一部を分岐し、蒸留法においてアミン吸収液中<BR>に蓄積した熱安定性塩を除去するための前記吸収液再生<BR>装置に添加する無機アルカリ溶液の溶剤とするCO2化学<BR>吸収システムの制御方法。
【選択図】 図１
","特開2012-166139","","特許5636306","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2012-166139/A2C01B1613240682FDC90D5602551A4E96848C2592FD0287C7C372BB4FDCEC62/11/ja"
"特開2012-162424","特願2011-024637","2011/02/08","2012/08/30","ＣＯ２回収方法およびＣＯ２回収装置","株式会社日立製作所","B01D53/14@C,B01D53/14,103,C01B31/20@B,B01D53/14,200,B01D53/14,220,C01B32/50","(57)【要約】
【課題】炭素を含む燃料のガス化ガスと吸収液を接触さ<BR>せてＣＯ２を回収するプロセスにおいて、送電端効率の<BR>低下を抑制し発電効率を増加することが可能なＣＯ２回<BR>収方法および回収装置を提供する。
【解決手段】炭素を含む燃料をガス化して生じる生成ガ<BR>ス１からのＣＯ２回収方法において、ＣＯをＣＯ２に変<BR>換するＣＯシフト工程２１ａ～２１ｃを経た後の生成ガ<BR>ス１を吸収液６ｃと接触させてＣＯ２を吸収させるＣＯ<BR>２吸収工程２４と、ＣＯ２吸収工程２４でＣＯ２を吸収<BR>した吸収液６ａを減圧して含まれているＣＯ２の一部を<BR>放出させる第１ガス放出工程２７ａと、ＣＯシフト工程<BR>２１ｃとＣＯ２吸収工程２４との間の生成ガス１を熱源<BR>として、第１のガス放出工程２７ａを経た後の吸収液６<BR>ｂを加熱する加熱工程２３ａと、加熱工程２３ａで加熱<BR>された吸収液６ｂを減圧して含まれているＣＯ２を放出<BR>させて、再生された吸収液６ｃを得る第２ガス放出工程<BR>２７ｂを有する。
【選択図】図１
","特開2012-162424","","特許5398755","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2012-162424/44F987F0875A6952001E6E8E4EDB9148C4FACE8F27C64A051C00EF5BF5A2D600/11/ja"
"特開2012-161768","特願2011-025608","2011/02/09","2012/08/30","汚染土壌浄化装置および土壌浄化方法","西松建設株式会社,大旺新洋株式会社","B01D53/34,125@C,B01D53/34,125@E,B01D53/34,134@A,B01D53/34,134@B,B01D53/34,135@A,B09B3/00,303@P,C02F1/52@K,B01D53/50,230,B01D53/50,245,B01D53/62,100,B01D53/68,100,B01D53/68,120,B01D53/75,B01D53/78,B01D53/80,B01D53/81,B01D53/82,B09C1/06,B09B3/40,B09B101:90","(57)【要約】
【課題】  生石灰等の添加を要することなく、汚染土壌<BR>から揮発性有機化合物（ＶＯＣ）を短時間かつ簡単に除<BR>去できる装置や方法を提供する。
【解決手段】  この装置は、ＶＯＣにより汚染された土<BR>壌と過熱蒸気とを受け入れる中空の容器１３と、容器１<BR>３の外壁に配設され、容器１３内に受け入れた土壌を加<BR>熱するための電気ヒータ１４と、土壌を容器１３の受入<BR>口から排出口まで搬送しつつ撹拌するためのスクリュー<BR>１５とを備えるガス化装置１０を含む。ガス化装置１０<BR>は、容器１３内を過熱蒸気雰囲気とし、電気ヒータ１４<BR>が過熱蒸気へ熱を与え、スクリュー１５による撹拌によ<BR>り過熱蒸気を土壌に浸透させて熱を与えることにより、<BR>土壌を８０℃～２００℃の温度に加熱する。
【選択図】  図１
","特開2012-161768","","","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2012-161768/C10645DDF940E929CF2274E69522BB34E2C41AE5E6A7220266FDA03B303EA000/11/ja"
"特開2012-161750","特願2011-024640","2011/02/08","2012/08/30","ＣＯ２回収方法およびＣＯ２回収装置","株式会社日立製作所","B01D53/14@C,B01D53/14,103,B01D53/18@Z,C01B31/20@B,B01D53/14,200,B01D53/14,220,B01D53/18,C01B32/50","(57)【要約】
【課題】ＣＯ２を含む燃料ガスと吸収液とを接触させて<BR>ＣＯ２を回収・液化するプロセスにおいて、回収したＣ<BR>Ｏ２の液化動力を低減できるＣＯ２回収方法および回収<BR>装置を提供する。
【解決手段】ＣＯ２を含む燃料ガス１からのＣＯ２回収<BR>方法において、燃料ガス１を圧縮する第１の圧縮工程１<BR>１と、第１の圧縮工程１１で圧縮された燃料ガス１を冷<BR>却して凝縮水を除去してから吸収液と接触させることで<BR>、燃料ガス１中のＣＯ２を吸収液に吸収させて精製ガス<BR>を得る吸収工程１７と、吸収工程１７でＣＯ２を吸収し<BR>た吸収液２を、第１の圧縮工程１１で圧縮された燃料ガ<BR>ス１を熱源として加熱する第１の加熱工程１４と、第１<BR>の加熱工程１４で加熱された吸収液２を減圧し、含まれ<BR>ているＣＯ２を放出させてこの吸収液２を再生する再生<BR>工程２０と、再生工程２０で再生された吸収液３を、吸<BR>収工程１７に用いる前に冷却する第１の冷却工程２２を<BR>有する。
【選択図】図２
","特開2012-161750","","","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2012-161750/3E1EE066FCF8D2EEE682BB465C0DACB0BBDAC81C3202BEA3D4ABA8164B354733/11/ja"
